x1 coord, x2coord, x3coord, x4coord, n1, n2, n3, attrib1, attrib2
25.45677932485712, 12.95876456668663, 50, 5.078379404738454, 0, 0, 0, 2, 3
79.91886574127939, 0, 15.95722359638948, 5.222223235220504, 0, 0, 0, 2, 7
100, 56.73349152919531, 33.38020879159559, 6.633965509013508, 0, 0, 0, 2, 4
21.24370064586654, 69.98318986157324, 50, 6.912588993978843, 0, 0, 0, 2, 2
21.65711733078432, 0, 32.09917114333378, 5.727943727456709, 0, 0, 0, 2, 6
0, 22.33356166653067, 18.55565140489656, 6.284816052041979, 0, 0, 0, 2, 10
87.27019582411667, 71.47442670692161, 50, 5.091921807695435, 0, 0, 0, 2, 3
26.42370237574644, 55.96227859483877, 0, 7.913750720602099, 0, 0, 0, 2, 1
0, 17.38903345295538, 38.51877591518019, 4.592489755990303, 0, 0, 0, 2, 10
40.05735985379913, 66.35251267538848, 0, 8.867701572553123, 0, 0, 0, 2, 1
67.62256158819461, 74.17521864885946, 0, 7.779631971470902, 0, 0, 0, 2, 1
24.44999436235216, 0, 14.29711681912292, 5.634273459216585, 0, 0, 0, 2, 6
17.67922806311418, 12.37091792144772, 50, 4.296750616516373, 0, 0, 0, 2, 3
33.34408241446591, 43.79400449676857, 0, 8.890660741647105, 0, 0, 0, 2, 1
79.92415967852423, 91.92447903878941, 50, 3.230208816403941, 0, 0, 0, 2, 2
30.65258703253429, 100, 21.46679833291843, 6.617525207141881, 0, 0, 0, 2, 9
24.63681637409095, 74.84491979228642, 0, 6.063603933537762, 0, 0, 0, 2, 1
72.15767328864618, 0, 14.79373972421912, 5.757953761212331, 0, 0, 0, 2, 7
80.23385576933113, 100, 26.35010303466953, 5.692777641964511, 0, 0, 0, 2, 8
50.14776571506469, 100, 30.38164585642914, 6.246638913880203, 0, 0, 0, 2, 9
54.95560007542949, 58.35811788568002, 0, 10.48858452129998, 0, 0, 0, 2, 1
56.41648716451868, 0, 34.53489063749392, 6.186043745316662, 0, 0, 0, 2, 6
42.76107693313897, 15.4509535205932, 50, 5.193432886194338, 0, 0, 0, 2, 3
14.67203081776219, 45.47706394765583, 50, 5.868812327798156, 0, 0, 0, 2, 2
47.79097219024465, 33.00799772001846, 0, 9.502520104341279, 0, 0, 0, 2, 0
74.46569404029459, 62.7575622733332, 0, 8.383587224267146, 0, 0, 0, 2, 0
83.0833344662862, 81.82000870204271, 0, 5.554892378525366, 0, 0, 0, 2, 0
73.56674775175411, 48.33368386014067, 50, 8.331774355544688, 0, 0, 0, 2, 3
67.7294418840649, 0, 40.62315492937598, 3.750742812837404, 0, 0, 0, 2, 6
48.08774288592733, 0, 33.262523939003, 5.802823003038817, 0, 0, 0, 2, 6
100, 64.55949165077503, 30.54296691102691, 6.80789894582081, 0, 0, 0, 2, 5
75.79854219007736, 16.01770571134318, 0, 5.615921673052087, 0, 0, 0, 2, 0
64.06360883802022, 27.26611121155524, 0, 8.636685817936437, 0, 0, 0, 2, 0
31.24397958628252, 84.3592922832952, 0, 5.16687438887018, 0, 0, 0, 2, 1
100, 88.02807125258748, 27.01655361284819, 4.788771831701, 0, 0, 0, 2, 5
23.14955725605566, 46.83484399990263, 50, 8.015204958210926, 0, 0, 0, 2, 2
67.60537703222843, 32.11702430577047, 50, 7.666325744283411, 0, 0, 0, 2, 3
100, 81.14267934338989, 31.8664601462985, 5.339811998193844, 0, 0, 0, 2, 5
82.53047676036438, 47.71742888593923, 0, 6.61213948077674, 0, 0, 0, 2, 0
36.96239819186023, 15.19148220682358, 0, 5.91429691394733, 0, 0, 0, 2, 0
60.73232903544351, 67.44940020257309, 50.00000000000001, 9.466046955286135, 0, 0, 0, 2, 2
100, 24.30514135490326, 29.18496320047938, 6.264432160159048, 0, 0, 0, 2, 4
76.49426804273276, 81.25701302741651, 0, 5.767803522183391, 0, 0, 0, 2, 1
19.17422393869516, 99.99999999999999, 12.78996952330982, 3.769892231756049, 0, 0, 0, 2, 9
48.79634318629616, 100, 23.65222183211748, 7.488999118567977, 0, 0, 0, 2, 8
82.53073027927691, 100, 13.41121647681296, 4.710759296280989, 0, 0, 0, 2, 8
0, 29.50531399168022, 18.51929916961459, 6.346070846899249, 0, 0, 0, 2, 10
72.93782835846527, 86.24559938491976, 50, 5.107581401299691, 0, 0, 0, 2, 2
45.43775280215225, 20.6772101349318, 49.99999999999999, 6.406688460644634, 0, 0, 0, 2, 3
49.69729038298502, 86.77230219650527, 50, 5.177965153289018, 0, 0, 0, 2, 2
26.10611479101206, 80.46311212581331, 50, 5.34757974454004, 0, 0, 0, 2, 2
100, 74.43031197219381, 20.15884445410418, 5.883931512009052, 0, 0, 0, 2, 5
85.32279743124494, 100, 19.94454839231188, 4.54685124467909, 0, 0, 0, 2, 8
63.7822176297438, 53.81581178972505, 50, 10.84906180321721, 0, 0, 0, 2, 3
0, 23.3114101780393, 36.53026512916333, 4.862743095463426, 0, 0, 0, 2, 10
100, 13.38604950452368, 33.32049447557134, 4.669309535680675, 0, 0, 0, 2, 4
38.72946258566805, 0, 38.51732455592447, 4.593070178734272, 0, 0, 0, 2, 6
29.60083513297235, 23.61969719812573, 50, 6.784319725065325, 0, 0, 0, 2, 3
40.4163866513281, 79.17902248264809, 0, 7.527218876128359, 0, 0, 0, 2, 1
72.78730518461876, 0, 22.16938682111108, 6.856049153002592, 0, 0, 0, 2, 7
0, 61.63759017766897, 25.99704239526926, 7.851918349535389, 0, 0, 0, 2, 11
58.26834772363264, 43.58637271508647, 50, 10.24501728986843, 0, 0, 0, 2, 3
82.05165420564992, 87.83150497878435, 50, 4.383429025720664, 0, 0, 0, 2, 2
41.95018288073613, 99.99999999999999, 16.15002947853447, 6.460011800017665, 0, 0, 0, 2, 8
45.42817244307632, 80.3903399516513, 50, 6.618608905578485, 0, 0, 0, 2, 2
100, 63.98579243885318, 17.57823663538382, 6.22863151612445, 0, 0, 0, 2, 5
8.467991907769164, 18.87487377316035, 49.99999999999999, 3.387196849708103, 0, 0, 0, 2, 2
16.79882342937433, 21.23386882780534, 0, 5.624033848581242, 0, 0, 0, 2, 1
8.919131762135773, 100, 23.02835032566402, 3.567652792444138, 0, 0, 0, 2, 9
12.11505697940945, 25.50888943193941, 0, 4.846026242753543, 0, 0, 0, 2, 1
69.17685550961316, 10.83873599714047, 0, 4.335494500698522, 0, 0, 0, 2, 0
19.42530160546597, 88.69836597060264, 0, 3.104100816819866, 0, 0, 0, 2, 1
14.77215234996155, 84.21694385135714, 50, 5.039085290682366, 0, 0, 0, 2, 2
22.03750371120323, 100, 21.80547109165684, 5.413445833157748, 0, 0, 0, 2, 9
82.42266774846586, 53.19291730073046, 50, 6.18634814743568, 0, 0, 0, 2, 3
100, 39.87187324840973, 31.71123776182623, 7.315504898969595, 0, 0, 0, 2, 4
41.9055063530619, 100, 33.24965633144733, 5.757579609898253, 0, 0, 0, 2, 9
76.3025722750767, 100, 9.483169008545229, 3.793268633920811, 0, 0, 0, 2, 8
100, 30.38879516421565, 13.06705597252302, 5.226822419164925, 0, 0, 0, 2, 5
15.5574204798678, 0, 25.89325069462317, 4.867209801995184, 0, 0, 0, 2, 6
0, 67.06362101558558, 31.54575044539229, 6.610540668963741, 0, 0, 0, 2, 11
100, 86.90969739444033, 22.52483756801551, 4.52744181245008, 0, 0, 0, 2, 5
62.11912142573499, 0, 12.54246213878239, 5.016985125360688, 0, 0, 0, 2, 7
20.21212401061585, 0, 10.55021070540655, 4.22008529671993, 0, 0, 0, 2, 6
85.96255843635404, 29.08279869523201, 0, 5.614976690715315, 0, 0, 0, 2, 0
13.41378317500441, 73.78300666137849, 49.99999999999999, 4.740637386326363, 0, 0, 0, 2, 2
12.71453290873256, 62.75691015220201, 0, 5.085819278615174, 0, 0, 0, 2, 1
19.66226223083586, 17.07741334698225, 50.00000000000001, 5.45714941655034, 0, 0, 0, 2, 3
13.18193107970958, 70.3634024448467, 0, 5.048502231929689, 0, 0, 0, 2, 1
63.25231823937033, 85.27243810852312, 50, 5.857845153464728, 0, 0, 0, 2, 2
53.60126688975111, 87.90452591808457, 0, 4.838189632766841, 0, 0, 0, 2, 1
74.66268873338223, 0, 30.57074617362375, 5.606173400656295, 0, 0, 0, 2, 7
0, 38.72345092161246, 17.43786684179007, 6.423163776817269, 0, 0, 0, 2, 10
55.48506432174496, 13.70864636863865, 0, 5.483459758006404, 0, 0, 0, 2, 0
0, 30.24667185561296, 38.7474475009958, 4.501024098103584, 0, 0, 0, 2, 11
13.99636201650195, 76.52388939613164, 0, 4.810261935121487, 0, 0, 0, 2, 1
12.8265993325999, 57.47862581791122, 50, 5.130639752196054, 0, 0, 0, 2, 2
25.06645250347848, 100, 40.84462182012855, 3.66215130970842, 0, 0, 0, 2, 9
75.79472980633204, 17.71529690160214, 50, 4.71465452573294, 0, 0, 0, 2, 3
58.30680748916122, 99.99999999999999, 10.63568636773667, 4.254275140929735, 0, 0, 0, 2, 8
35.35583751618798, 0, 34.26242514633002, 5.892023360991757, 0, 0, 0, 2, 6
0, 17.85441150849102, 9.26678060977107, 3.706712257743712, 0, 0, 0, 2, 10
55.64194749204508, 19.5264138686041, 50, 6.631878533005114, 0, 0, 0, 2, 3
64.79411841934062, 0, 33.44973582960024, 5.488615150850054, 0, 0, 0, 2, 6
24.74276430973203, 58.78882949412559, 50, 7.679633461479877, 0, 0, 0, 2, 2
0, 73.1521825262884, 26.83894908518523, 7.208748942578323, 0, 0, 0, 2, 11
30.62964446378896, 11.3445104524404, 50, 4.537804181304974, 0, 0, 0, 2, 3
67.38476996138984, 100, 15.50680083661771, 5.991621934744749, 0, 0, 0, 2, 8
12.35866739428646, 33.59444156003926, 0, 4.943466984972211, 0, 0, 0, 2, 1
74.13783739378124, 100, 34.84259630271616, 5.455855045319444, 0, 0, 0, 2, 8
100, 7.601487285083773, 20.49726669036643, 3.04059819266943, 0, 0, 0, 2, 4
84.49345976100466, 0, 21.11338363975245, 4.863549447915703, 0, 0, 0, 2, 7
49.38433851524672, 65.4282401502294, 50, 9.165746922722434, 0, 0, 0, 2, 2
52.47101063694708, 100, 13.4510513533458, 5.380426213043158, 0, 0, 0, 2, 8
66.43500911252035, 80.58842210896503, 50, 6.178835523492057, 0, 0, 0, 2, 2
83.65058280432815, 14.61844136089793, 0, 4.902430443693969, 0, 0, 0, 2, 0
19.18572205122762, 12.92423744378409, 0, 4.095742413222078, 0, 0, 0, 2, 0
100, 80.68593772232475, 10.72379700788917, 3.686013264328351, 0, 0, 0, 2, 5
0, 8.341427392427985, 31.48311226864778, 3.336573292589712, 0, 0, 0, 2, 10
0, 78.7705923617274, 13.24396739679255, 4.67298851693953, 0, 0, 0, 2, 11
12.06464920452173, 79.35120220683919, 50, 4.362083250446343, 0, 0, 0, 2, 2
0, 10.71846137760439, 20.37702570801629, 4.28738550029411, 0, 0, 0, 2, 10
71.00123350193834, 88.61484471987686, 0, 4.554064021247406, 0, 0, 0, 2, 1
48.99055952935356, 29.71973861821846, 50, 8.835548237009583, 0, 0, 0, 2, 3
100, 71.91501189284897, 12.18329597518858, 4.873319175199287, 0, 0, 0, 2, 5
76.51182262803223, 91.59511008622796, 0, 3.361956129979719, 0, 0, 0, 2, 1
45.89914690579613, 0, 15.58141216704193, 6.232565258562411, 0, 0, 0, 2, 7
0, 27.84508130323202, 28.33406436805716, 6.254654246054873, 0, 0, 0, 2, 10
53.24424531506376, 20.28086497159983, 0, 7.219391193609003, 0, 0, 0, 2, 0
15.35851933091313, 36.91000325717047, 50, 5.560822207927918, 0, 0, 0, 2, 2
0, 75.17344034763065, 35.21767906602795, 5.059850001607424, 0, 0, 0, 2, 11
89.4244590253296, 100, 25.08106276139649, 4.185505108313207, 0, 0, 0, 2, 8
62.07059566246357, 0, 28.29231135405713, 6.363643332407407, 0, 0, 0, 2, 7
84.27759767947421, 38.62730315823154, 0, 5.573932235246019, 0, 0, 0, 2, 0
89.13472198805033, 81.54344317407214, 50, 4.346111373341311, 0, 0, 0, 2, 3
15.34134219381462, 100, 33.43235276179923, 5.882042181139067, 0, 0, 0, 2, 9
22.48510086611214, 30.28627680978749, 50, 6.403734534643146, 0, 0, 0, 2, 2
100, 21.46182384009908, 12.57791973882224, 3.962923064761904, 0, 0, 0, 2, 4
32.00113422718417, 84.88330205294716, 50, 5.275333218299721, 0, 0, 0, 2, 2
18.06667527531322, 37.66600622953748, 0, 6.696303843249559, 0, 0, 0, 2, 1
74.76816502414508, 100, 17.37037175510084, 5.248310507614388, 0, 0, 0, 2, 8
18.8959092654876, 0, 15.99505318866927, 5.620503335263143, 0, 0, 0, 2, 6
52.41458733228271, 0, 27.7916657953012, 7.438949269026766, 0, 0, 0, 2, 6
84.50603300595918, 44.46539175822709, 50, 6.197586813149162, 0, 0, 0, 2, 3
91.42691624724208, 80.1831052819812, 0, 3.429233513871459, 0, 0, 0, 2, 0
90.75911151923968, 100, 18.96921822959617, 3.188802822448874, 0, 0, 0, 2, 8
41.74177521809499, 0, 30.90436135631685, 5.86027392653097, 0, 0, 0, 2, 6
0, 42.6024764509937, 25.55534226321241, 7.089751719171405, 0, 0, 0, 2, 10
67.82852503585727, 100, 30.67069026790241, 6.471089579178383, 0, 0, 0, 2, 8
0, 51.23898777338738, 34.90583886382827, 6.037664525409316, 0, 0, 0, 2, 11
100, 43.60377121088369, 22.65116564846591, 7.653142594003592, 0, 0, 0, 2, 4
9.337485425295966, 20.04056742684567, 0, 3.734994194341612, 0, 0, 0, 2, 1
56.92674756039413, 100, 33.5781095387545, 4.97704739928461, 0, 0, 0, 2, 9
77.46175216767875, 9.625968928514549, 50, 3.850387765792338, 0, 0, 0, 2, 3
81.83335732631042, 55.5423897735561, 0, 7.266657332538852, 0, 0, 0, 2, 0
19.2888572793093, 94.28620097528886, 0, 2.285519613894918, 0, 0, 0, 2, 1
100, 40.75101337721088, 14.88245054784928, 5.952980423568659, 0, 0, 0, 2, 5
83.21668291644768, 13.00744932969832, 50, 4.599413635779991, 0, 0, 0, 2, 3
61.29120740692633, 100, 13.30986891630189, 4.372246776163855, 0, 0, 0, 2, 8
73.90345808226162, 0, 38.97777652248201, 4.18538494201467, 0, 0, 0, 2, 6
65.78179969797658, 15.64877973494215, 0, 5.807375200765883, 0, 0, 0, 2, 0
27.63593479409692, 66.24450278393783, 0, 8.066130252383497, 0, 0, 0, 2, 1
19.6372467591762, 84.01123446268404, 0, 4.10266983800949, 0, 0, 0, 2, 1
100, 22.48467433918405, 39.33985904881345, 4.264057600772161, 0, 0, 0, 2, 4
81.7544682135515, 37.26168482872993, 50, 6.314183196341272, 0, 0, 0, 2, 3
0, 12.00920824964376, 25.68354790319218, 4.207427115750265, 0, 0, 0, 2, 10
0, 80.79067315113343, 38.7532969139521, 4.498681250263012, 0, 0, 0, 2, 11
100, 80.50853965914978, 40.78567523672645, 3.685731406001892, 0, 0, 0, 2, 4
74.40664732834242, 34.35481855067254, 0, 7.593019081707878, 0, 0, 0, 2, 0
67.48901651527252, 19.34268927799694, 50, 4.83376645719564, 0, 0, 0, 2, 3
0, 51.68476810513845, 21.23913026144421, 7.178539019238558, 0, 0, 0, 2, 10
42.97457594625922, 50.72254411767507, 50, 11.17149265530537, 0, 0, 0, 2, 2
81.30097641524173, 77.8116975246058, 50, 6.084269650639653, 0, 0, 0, 2, 3
79.55569535731136, 0, 39.71816233207259, 4.112735067402475, 0, 0, 0, 2, 7
100, 31.67202702814972, 34.40872082537854, 5.83522914522417, 0, 0, 0, 2, 4
83.93717994937651, 62.07736723155239, 0, 6.425128749384939, 0, 0, 0, 2, 0
14.5806271570992, 63.43313688996007, 50, 5.83225316840556, 0, 0, 0, 2, 2
78.45441546086531, 63.44678009915395, 50, 7.655713742412732, 0, 0, 0, 2, 3
100, 48.53191057713695, 29.85830767703328, 6.961242135591572, 0, 0, 0, 2, 4
9.857581433069324, 29.35702915357589, 50, 3.943032848774231, 0, 0, 0, 2, 2
15.36287880813702, 49.27556905704168, 0, 6.145151524235299, 0, 0, 0, 2, 1
48.88674320370025, 100, 37.8630227759365, 4.783227740632665, 0, 0, 0, 2, 9
81.70309021691364, 0, 33.71750222749488, 5.544499319866796, 0, 0, 0, 2, 7
78.35034389096509, 88.12946472203708, 0, 4.280473135924783, 0, 0, 0, 2, 1
100, 51.18964212647673, 37.87622079202033, 4.84951198433175, 0, 0, 0, 2, 4
38.48368736077899, 21.8076023626248, 50, 6.747615289360916, 0, 0, 0, 2, 3
19.46760090408645, 0, 21.95975371015229, 5.863484195860658, 0, 0, 0, 2, 6
0, 86.47189593414049, 17.79401351235748, 4.682641180736635, 0, 0, 0, 2, 11
0, 58.92098981173979, 35.97711033906302, 5.60915586512479, 0, 0, 0, 2, 11
100, 28.12031620266004, 39.07909521479662, 4.368365000074031, 0, 0, 0, 2, 4
71.73246347625985, 9.78228537053902, 50, 3.539625478727968, 0, 0, 0, 2, 3
13.48051822035532, 100, 23.88236985603137, 4.727814305431594, 0, 0, 0, 2, 9
9.817255312359848, 82.14779643187671, 0, 3.926902179118668, 0, 0, 0, 2, 1
35.11750530464958, 90.59968999808866, 50, 3.760127091651215, 0, 0, 0, 2, 2
0, 34.34509074493393, 39.52227169797234, 4.191091633284818, 0, 0, 0, 2, 11
52.92302130916964, 0, 13.45513251248951, 5.382057473843201, 0, 0, 0, 2, 7
23.55551822292964, 100, 29.77580106361086, 6.290696050650448, 0, 0, 0, 2, 9
100, 57.96392775849576, 27.01204757198945, 7.076743486444971, 0, 0, 0, 2, 5
84.86649867179582, 83.46006793776849, 50, 5.10499064434485, 0, 0, 0, 2, 3
84.25936847284945, 23.30160113001862, 0, 5.418588439371577, 0, 0, 0, 2, 0
77.26525604188858, 22.66580283305231, 0, 6.962790986591687, 0, 0, 0, 2, 0
36.28094961945003, 21.0714345277068, 0, 6.458494909133967, 0, 0, 0, 2, 0
43.47923406899593, 0, 40.87545652418356, 3.649817566018541, 0, 0, 0, 2, 6
37.83632345616842, 83.19105663158845, 50, 5.204445479725761, 0, 0, 0, 2, 2
23.70810438644674, 19.13110952491058, 0, 5.662338157702127, 0, 0, 0, 2, 0
0, 66.17882399463663, 11.63449292613916, 4.653797190837924, 0, 0, 0, 2, 10
17.59432597079186, 67.60177139010635, 0, 5.679519886373199, 0, 0, 0, 2, 1
81.05090269736391, 25.46633021976987, 50, 5.929356780693723, 0, 0, 0, 2, 3
0, 73.110099809031, 18.0881758183835, 5.568637493273368, 0, 0, 0, 2, 11
57.49835983675463, 88.57262166488938, 50, 4.570954105520749, 0, 0, 0, 2, 2
0, 86.78484776227184, 31.67117999283492, 4.581725995578379, 0, 0, 0, 2, 11
28.12097531192663, 0, 34.68182376765671, 5.428363858999881, 0, 0, 0, 2, 6
10.38317823936579, 0, 32.63433443723214, 4.153271417561588, 0, 0, 0, 2, 6
0, 56.43152417943402, 31.01856623339114, 6.053786574014656, 0, 0, 0, 2, 11
89.75662407423351, 0, 28.81339929158163, 4.097350387115838, 0, 0, 0, 2, 7
0, 34.24860914987265, 33.70864189574401, 5.644699218216678, 0, 0, 0, 2, 11
100, 14.09506976172881, 20.41302055803715, 4.664130429641566, 0, 0, 0, 2, 4
68.96090876688166, 100, 39.1996644556001, 4.320134942152328, 0, 0, 0, 2, 9
0, 91.78193417859306, 23.23386344390369, 3.287232245765507, 0, 0, 0, 2, 11
89.90231645538137, 100, 30.07179948512034, 4.039075999806094, 0, 0, 0, 2, 8
15.11491522878075, 58.12004706927109, 0, 5.696943053729568, 0, 0, 0, 2, 1
24.60513704139711, 90.04786342017128, 50, 3.980854640897155, 0, 0, 0, 2, 2
76.51915558064744, 0, 10.6233471908981, 4.249338881897944, 0, 0, 0, 2, 7
100, 15.24091596494862, 13.64291848264386, 4.124558876627479, 0, 0, 0, 2, 4
0, 80.98755271221998, 33.7075470329253, 5.509553761147173, 0, 0, 0, 2, 11
85.31042357718293, 21.1075925122312, 50, 4.71252207039141, 0, 0, 0, 2, 3
34.65987916139407, 100, 12.69229860143927, 5.076919456896327, 0, 0, 0, 2, 8
100, 9.549089816148246, 27.43836437334053, 3.81963592696513, 0, 0, 0, 2, 4
18.77770618389137, 100, 39.18817628470119, 4.296786784334396, 0, 0, 0, 2, 9
0, 45.01207939676866, 35.06141284164333, 5.975435001743926, 0, 0, 0, 2, 11
100, 78.58000889544125, 37.76281200078769, 3.91227206087283, 0, 0, 0, 2, 5
0, 22.84767821524611, 11.13904365964069, 4.455617817480181, 0, 0, 0, 2, 10
12.89178699887299, 21.24808043517755, 50, 4.64223850411437, 0, 0, 0, 2, 2
88.15614826310377, 75.93815406252676, 0, 4.737541222988191, 0, 0, 0, 2, 0
16.61820251505162, 30.65449086745907, 0, 5.647054596765534, 0, 0, 0, 2, 1
19.00840292253526, 0, 40.49134105081752, 3.803463670085851, 0, 0, 0, 2, 6
29.43558219544372, 90.89928922131284, 50, 3.640284311586452, 0, 0, 0, 2, 2
42.87077397223908, 0, 21.45515417774435, 7.210432903669743, 0, 0, 0, 2, 6
90.27567675834061, 17.55973521617076, 0, 3.889730349326605, 0, 0, 0, 2, 0
100, 90.44029486021566, 32.09287215793441, 3.823882574047117, 0, 0, 0, 2, 5
76.60015822475145, 44.55197171149803, 0, 7.334588398314195, 0, 0, 0, 2, 0
8.612468865247532, 0, 27.07491379781301, 3.444987550022978, 0, 0, 0, 2, 6
25.00573485770335, 100, 15.41567357604607, 4.671664169077099, 0, 0, 0, 2, 9
0, 14.65331803161558, 17.91446194039544, 5.064737712056055, 0, 0, 0, 2, 10
30.46318213878725, 100, 40.2055478228025, 3.917780929779814, 0, 0, 0, 2, 9
85.30361806831782, 100, 34.8114761334388, 5.060457214355695, 0, 0, 0, 2, 8
55.49557723576619, 83.82011865108512, 0, 4.912422834694768, 0, 0, 0, 2, 1
36.77832260098504, 11.88807734814326, 50, 4.755231727682799, 0, 0, 0, 2, 3
49.13362583477419, 84.75123527923265, 0, 5.966479624215133, 0, 0, 0, 2, 1
100, 75.20378022529316, 28.85354210184854, 5.527835463115977, 0, 0, 0, 2, 5
52.77084213619708, 0, 18.67737241997539, 5.700349629212891, 0, 0, 0, 2, 7
28.56108328177116, 0, 10.70506110510816, 4.28202489058144, 0, 0, 0, 2, 7
58.01631846214821, 89.83205518574685, 0, 4.067177945720597, 0, 0, 0, 2, 1
71.79351807604942, 100, 11.72347855472802, 4.689391793728531, 0, 0, 0, 2, 8
0, 11.88097340315355, 33.05718254293367, 4.226628059164459, 0, 0, 0, 2, 10
31.75655400384567, 15.48311245702422, 50, 4.679991817226261, 0, 0, 0, 2, 3
62.40730920774606, 14.52623598186457, 50.00000000000001, 4.944231787948549, 0, 0, 0, 2, 3
79.99456106839646, 84.34249678044966, 50, 4.419223480510212, 0, 0, 0, 2, 2
8.679644887854128, 0, 21.31399267300525, 3.47185816123675, 0, 0, 0, 2, 6
99.99999999999999, 81.00725672868852, 24.56767768651621, 6.060478791881238, 0, 0, 0, 2, 5
49.66043301233991, 13.6562190794249, 0, 5.46248793807625, 0, 0, 0, 2, 0
14.18881542718692, 51.40088643174883, 50, 5.675526457453197, 0, 0, 0, 2, 2
24.16394496616273, 88.19590900852423, 0, 3.211072106679622, 0, 0, 0, 2, 1
0, 90.95153442467465, 26.71291937103501, 3.619387652722505, 0, 0, 0, 2, 11
62.77967672363134, 86.67117293856651, 0, 5.331531022582417, 0, 0, 0, 2, 1
80.70544842920145, 0, 8.153543523300808, 3.261417676781895, 0, 0, 0, 2, 7
31.9048440249477, 0, 14.30101246344586, 5.357638303343322, 0, 0, 0, 2, 7
0, 17.19524025685901, 13.43192858515312, 4.601108095806313, 0, 0, 0, 2, 10
100, 15.9609519828232, 28.98449753988557, 5.330330794165768, 0, 0, 0, 2, 4
10.11928087589004, 25.74450278901073, 50, 3.951918360723392, 0, 0, 0, 2, 2
44.44596780422415, 17.68830090135661, 0, 7.075320684855739, 0, 0, 0, 2, 0
11.59495962794672, 100, 19.92594143048666, 4.47013845001392, 0, 0, 0, 2, 9
24.94208328007979, 0, 19.57932019801566, 5.788311707856195, 0, 0, 0, 2, 6
90.18966846553037, 0, 20.84501968311828, 3.480467068301031, 0, 0, 0, 2, 7
64.43666882949823, 100, 37.71340780598432, 4.914638352730178, 0, 0, 0, 2, 9
17.32916869046714, 100, 28.31673985811696, 5.962643933869148, 0, 0, 0, 2, 9
69.7519686263673, 6.398691813674655, 50, 2.559476726990988, 0, 0, 0, 2, 3
78.98394556106383, 10.99235266016972, 0, 4.131452090792776, 0, 0, 0, 2, 0
100, 9.793668905566381, 18.16390657775914, 3.493229790862886, 0, 0, 0, 2, 4
67.89236620823168, 89.12454517551458, 50, 4.350181936577002, 0, 0, 0, 2, 2
