x1 coord, x2coord, x3coord, x4coord, n1, n2, n3, attrib1, attrib2, attrib3, attrib4, attrib5, attrib6
90.27539812985026, 28.05278071279628, 46.65981579588535, 3.995736463783962, 0, 0, -1, 6, 1356, 14, 416, 613, 1
85.76531111326199, 24.32732179614206, 46.58909323906781, 4.339415956640772, -0, -0, -1, 6, 1357, 14, 259, 241, 1
88.71643181792528, 22.34282106235305, 46.98649994908159, 3.444804006230655, -0, -0, -1, 6, 1358, 14, 550, 259, 1
90.4671432536978, 23.23470690632566, 46.83401412427981, 3.444804006230655, 0, -0, -1, 6, 1359, 14, 613, 550, 1
4.892314787162436, 46.53040731224363, 22.25364654554762, 6.557973107536285, 1, -0, -0, 6, 1360, 15, 204, 181, 1
4.587021719329811, 50.23984855471985, 15.90969673714304, 5.999519723676646, 1, -0, -0, 6, 1361, 15, 544, 204, 1
4.693257410401933, 42.07333934878099, 20.26781654258815, 6.298329592975273, 1, 0, -0, 6, 1362, 15, 181, 126, 1
4.205919022296091, 42.46409824932174, 14.3435437087921, 4.809051247766443, 1, 0, 0, 6, 1363, 15, 126, 448, 1
3.989564644073586, 44.79161674048635, 12.85677808238304, 4.809051247766443, 1, 0, 0, 6, 1364, 15, 448, 612, 1
4.14071941296405, 49.69538345090032, 14.4190274516175, 5.999519723676646, 1, -0, -0, 6, 1365, 15, 612, 544, 1
80.16005198161983, 97.54213484944688, 42.5776927776761, 2.727710309229876, 0, -1, 0, 6, 1366, 16, 456, 590, 1
77.44647624777288, 97.27002011327698, 38.21401633402083, 3.668698128931845, 0, -1, -0, 6, 1367, 16, 143, 369, 1
75.85770400708898, 98.14006984930303, 39.67468414778845, 3.668698128931845, -0, -1, -0, 6, 1368, 16, 590, 143, 1
80.77205751749983, 96.932325814915, 39.1870871768533, 3.446681961005995, 0, -1, 0, 6, 1369, 16, 369, 447, 1
80.98694237154, 97.5550328900286, 41.9865128634952, 2.727710309229876, 0, -1, 0, 6, 1370, 16, 447, 456, 1
95.73879663350264, 37.65071411362999, 26.1953325873164, 6.908509261625674, -1, -0, 0, 6, 1371, 17, 325, 109, 1
95.77842307695651, 38.16116586602485, 25.98687050757632, 7.046709226629593, -1, 0, 0, 6, 1372, 17, 109, 184, 1
95.13633675358417, 39.75519856389575, 18.1674328318864, 5.952980423568659, -1, 0, 0, 6, 1373, 17, 184, 190, 1
96.67804691906626, 33.94850518730786, 14.96778343353811, 4.815620402325088, -1, -0, -0, 6, 1374, 17, 365, 112, 1
96.25375545107174, 36.12768642163202, 15.05119759177882, 4.815620402325088, -1, 0, 0, 6, 1375, 17, 190, 365, 1
39.76818049083251, 42.00095965840603, 43.79877102093486, 9.037736694055519, 0, 0, -1, 6, 1376, 18, 205, 481, 1
34.93123224609154, 44.14451024586228, 45.8967889830283, 7.778121484774494, -0, 0, -1, 6, 1377, 18, 485, 205, 1
42.74424920978067, 32.45677780970361, 44.38224809159443, 7.106154374562835, 0, -0, -1, 6, 1378, 18, 481, 157, 1
42.25253762965157, 31.49487148483251, 44.56724040348499, 6.832148647966805, 0, 0, -1, 6, 1379, 18, 157, 542, 1
33.12136442436119, 43.39056751558773, 45.59035764890039, 7.282014683319138, -0, -0, -1, 6, 1380, 18, 513, 485, 1
34.8015800196331, 27.89900926416686, 46.30258738739087, 6.832148647966805, -0, -0, -1, 6, 1381, 18, 542, 490, 1
28.88172261597797, 35.82466661301123, 44.9177513247332, 7.280692255827208, -0, 0, -1, 6, 1382, 18, 490, 513, 1
21.97852434108805, 90.40215345436469, 47.02971584419961, 3.311571497534331, -7.928537965518085e-16, -1.545949280128909e-15, -1, 6, 1383, 19, 564, 255, 1
23.57370622383099, 87.73138840657194, 46.931238417228, 3.980854640897155, -1.945361651905397e-15, 3.836599579675883e-16, -1, 6, 1384, 19, 255, 576, 1
19.85348368257029, 90.85200032351599, 47.17268985824859, 3.311571497534331, -2.275013530913658e-15, -1.232192969908545e-15, -1, 6, 1385, 19, 410, 564, 1
18.46037442021881, 90.09746439831883, 47.04617357897364, 3.341392731856236, 2.053040392221531e-15, 1.111967864743949e-15, -1, 6, 1386, 19, 562, 410, 1
21.78565582437501, 85.42259698248027, 46.43224973984758, 4.029174222212482, -1.012567682748613e-15, 1.588115222253679e-15, -1, 6, 1387, 19, 576, 508, 1
17.6317073942426, 86.80968269777868, 46.76070520178311, 3.876326133969362, 1.615718037588025e-15, -6.23132470770613e-16, -1, 6, 1388, 19, 106, 562, 1
17.94833017683423, 86.27292807367515, 46.67175664104423, 4.033700559983031, 5.104161408303687e-16, 1.250630052756526e-15, -1, 6, 1389, 19, 508, 106, 1
37.24713065619103, 97.30108833328063, 35.29052248246384, 4.261422135759842, 0, -1, 0, 6, 1390, 20, 110, 337, 1
38.8452482072861, 96.33899420333825, 30.02761045928194, 5.657350316795232, 0, -1, -0, 6, 1391, 20, 535, 110, 1
33.26565451390136, 96.85161931157313, 35.84290056359168, 4.261422135759842, 0, -1, 0, 6, 1392, 20, 337, 342, 1
30.32540395514076, 96.03552391508502, 32.84520002967702, 4.98298882717028, -0, -1, 0, 6, 1393, 20, 342, 505, 1
33.1470729200497, 95.01871862321879, 27.94722556843488, 5.918928478157168, 0, -1, -0, 6, 1394, 20, 505, 535, 1
9.738052136921175, 97.6982264592243, 25.62822617542698, 3.567652792444138, 0, -1, -0, 6, 1395, 21, 102, 225, 1
8.274733143317194, 98.26170534719756, 26.07650198979387, 3.567652792444138, -0, -1, -0, 6, 1396, 21, 600, 102, 1
12.87476037904859, 96.25772970515514, 29.62317865025136, 4.314555114635218, 0, -1, -0, 6, 1397, 21, 309, 169, 1
9.907587360870856, 97.85043914561858, 32.7599564727921, 4.314555114635218, 0, -1, 0, 6, 1398, 21, 169, 629, 1
12.56101283161824, 96.64046060795924, 27.07927977344436, 4.314555114635218, 0, -1, 0, 6, 1399, 21, 225, 309, 1
7.797441542770208, 98.2112956799057, 31.66968515703133, 4.314555114635218, -0, -1, -0, 6, 1400, 21, 629, 600, 1
86.83080528529331, 32.86359171529487, 4.059521497175163, 4.797700163736834, -0, -0, 1, 6, 1401, 22, 497, 118, 1
89.9884431825765, 31.79752861055149, 2.819655428288906, 4.797700163736834, 0, 0, 1, 6, 1402, 22, 118, 602, 1
85.93851282705319, 35.51158481791511, 4.313047722837437, 4.797700163736834, 0, 0, 1, 6, 1403, 22, 167, 497, 1
88.54689443782128, 38.29584368274358, 3.568187266440911, 4.797700163736834, -0, -0, 1, 6, 1404, 22, 610, 167, 1
90.14988660124095, 32.06262235751218, 2.997204340322436, 4.797700163736834, -0, 0, 1, 6, 1405, 22, 602, 610, 1
32.95307557686273, 17.13373168068008, 3.889975210268144, 5.252326278127361, -0, 0, 1, 6, 1406, 23, 73, 235, 1
32.65092128375859, 12.83273604718705, 3.290348220421844, 4.164053185588101, -0, -0, 1, 6, 1407, 23, 399, 73, 1
32.18976575388241, 18.16703623193257, 4.066797463475707, 5.516603931187651, 0, -0, 1, 6, 1408, 23, 235, 494, 1
24.32043829877068, 14.16894787279352, 2.657832261495545, 4.153322497900989, 0, 0, 1, 6, 1409, 23, 238, 368, 1
26.7319585246088, 17.98965289712286, 4.649242554456496, 5.343224579680582, -0, -0, 1, 6, 1410, 23, 494, 238, 1
28.50313378060528, 10.67409305299302, 2.465450641400373, 4.164053185588101, 0, 0, 1, 6, 1411, 23, 368, 399, 1
65.71398953435711, 74.12961444516286, 45.50958339278562, 6.725258289331585, -3.509429943799022e-16, -7.341395828320492e-16, -1, 6, 1412, 24, 74, 499, 1
67.47098178840793, 69.45466360440818, 43.66158357916525, 7.931008007861238, -7.089608173199362e-16, 2.184632066793118e-16, -1, 6, 1413, 24, 484, 74, 1
71.12584185741606, 78.92661623451937, 46.337692281984, 5.904605331495004, 0, 0, -1, 6, 1414, 24, 148, 347, 1
66.64980489122212, 76.08725174437902, 45.77254963970104, 6.178835523492057, -0, -0, -1, 6, 1415, 24, 499, 148, 1
77.05658531796837, 76.60338343726951, 45.81150880848172, 5.904605331495004, -0, -0, -1, 6, 1416, 24, 347, 206, 1
78.5351654975406, 74.36606677972443, 45.81714739452271, 6.084269650639653, 0, 0, -1, 6, 1417, 24, 206, 396, 1
78.23757347600881, 69.40852669936646, 45.20203064471798, 6.138048255093478, -0, -0, -1, 6, 1418, 24, 396, 211, 1
75.21157965351767, 67.06943188226663, 44.08642554027924, 7.134058355638007, 0, -0, -1, 6, 1419, 24, 211, 484, 1
3.993198374988562, 19.45446235915013, 32.13824726229329, 4.67375252310132, 1, -0, -0, 6, 1420, 25, 528, 483, 1
2.6215510020445, 14.97171029109257, 34.25684940657907, 4.226628059164459, 1, -0, -0, 6, 1421, 25, 483, 288, 1
2.018644328296915, 11.61121345261617, 29.3535776240152, 3.487097387149972, 1, 0, -0, 6, 1422, 25, 288, 199, 1
3.532057840091849, 14.13139848533118, 26.53402950331607, 4.207427115750265, 1, 0, 0, 6, 1423, 25, 199, 360, 1
4.125324835086941, 20.13977689933236, 29.90622239159394, 4.814512949829126, 1, -0, 0, 6, 1424, 25, 474, 528, 1
4.301141749752242, 17.77580083320843, 26.71411979741674, 5.1396821454813, 1, 0, 0, 6, 1425, 25, 360, 474, 1
50.51792679249755, 82.93594789663985, 46.62061178643797, 5.105871283928459, -0, -0, -1, 6, 1426, 26, 98, 83, 1
52.07242145398131, 83.94782255555936, 46.3678669790128, 4.637881973445212, 0, 0, -1, 6, 1427, 26, 83, 557, 1
58.65727438239386, 83.01326469364334, 47.15464285617194, 4.966260078965841, 0, 0, -1, 6, 1428, 26, 123, 499, 1
58.00901823011977, 84.00953122659639, 47.71368832777651, 4.637881973445212, -0, 0, -1, 6, 1429, 26, 557, 123, 1
55.54952669362621, 74.91491872597214, 46.03166160511432, 6.185920072832343, 0, -0, -1, 6, 1430, 26, 499, 532, 1
50.24311570674111, 80.08850500807753, 45.468863180224, 5.729008091253776, -0, -0, -1, 6, 1431, 26, 532, 98, 1
54.9239688509534, 97.14426577004005, 41.19596107218821, 3.259953915955448, -0, -1, 0, 6, 1432, 27, 607, 464, 1
57.53993243980812, 96.46473760789956, 39.79517403568725, 4.021006983380152, 3.604127201586731e-15, -1, -1.929925432981086e-15, 6, 1433, 27, 551, 607, 1
52.93719127551054, 97.71268332116686, 35.48142871198932, 4.352340884538693, 0, -1, -0, 6, 1434, 27, 53, 186, 1
52.6086776116099, 97.89210562747013, 35.72216939556851, 4.289760571193519, -0, -1, -0, 6, 1435, 27, 215, 53, 1
57.74060757417818, 96.30194362615654, 36.80812683724766, 4.376206904179408, 3.411175219947543e-15, -1, 9.421627208300475e-16, 6, 1436, 27, 186, 551, 1
52.54124024151771, 97.62372317648345, 39.83209044297068, 3.259953915955448, -0, -1, -0, 6, 1437, 27, 464, 215, 1
62.07799627673739, 97.23071165951767, 29.60417190446228, 5.121949868272257, 0, -1, 0, 6, 1438, 28, 182, 449, 1
65.28802136761442, 95.83704577626011, 26.41737937114892, 6.282046851034135, 0, -1, -0, 6, 1439, 28, 570, 182, 1
60.98632309912664, 97.197834001605, 29.64582040010398, 5.121949868272257, 0, -1, 0, 6, 1440, 28, 449, 540, 1
55.8712977327701, 96.9187049487747, 22.93206234510745, 5.727347995868457, -0, -1, -0, 6, 1441, 28, 540, 316, 1
58.62232775944546, 96.36406026969107, 19.62213325383371, 4.643989968800557, 0, -1, 0, 6, 1442, 28, 316, 510, 1
62.30526423252997, 96.05468970443707, 19.25888324771845, 4.643989968800557, 0, -1, -0, 6, 1443, 28, 510, 570, 1
22.6052664029807, 97.56834266457008, 39.64422280439854, 3.30439520045605, 0, -1, 0, 6, 1444, 29, 131, 473, 1
26.48433003129656, 97.34353746066148, 38.7603516101033, 3.66215130970842, -0, -1, -0, 6, 1445, 29, 342, 131, 1
22.30765518360018, 97.57648571730191, 39.54652702216897, 3.30439520045605, -0, -1, -0, 6, 1446, 29, 473, 262, 1
19.80702151239592, 97.22687934183487, 36.07165764368617, 4.296786784334396, -0, -1, -0, 6, 1447, 29, 262, 169, 1
20.28040194406335, 96.88802037243944, 34.15324928823011, 4.755067134071854, 0, -1, 0, 6, 1448, 29, 169, 230, 1
26.65068183198686, 96.30767703227566, 33.82049760808145, 4.92465965893774, 0, -1, -0, 6, 1449, 29, 230, 342, 1
96.70531016005197, 76.63509738777677, 36.94537040398482, 3.91227206087283, -1, 0, 0, 6, 1450, 30, 264, 536, 1
98.30285157261623, 76.31441852688125, 40.46330458096695, 3.91227206087283, -1, -0, -0, 6, 1451, 30, 603, 264, 1
96.1469704817833, 69.5988461678425, 36.06425647278893, 4.72660235177474, -1, -0, -0, 6, 1452, 30, 521, 329, 1
97.70190303304014, 70.61509616512062, 41.26576429469566, 4.72660235177474, -1, 0, 0, 6, 1453, 30, 329, 586, 1
96.55411081630039, 74.62299626682149, 33.96291384257197, 4.047865808771615, -1, -0, -0, 6, 1454, 30, 536, 521, 1
98.17091637685039, 71.06696557196405, 41.69565828343556, 4.921693407289178, -1, 0, 0, 6, 1455, 30, 586, 603, 1
4.930102192196668, 62.77185397167076, 19.99203117230849, 5.943851501379693, 1, -0, -0, 6, 1456, 31, 341, 94, 1
4.750685526729749, 57.04122787443399, 21.75946497753499, 6.369403387747607, 1, 0, -0, 6, 1457, 31, 94, 204, 1
2.319383757248519, 64.40736712315982, 15.2594381440094, 4.653797190837924, 1, -0, 0, 6, 1458, 31, 239, 341, 1
2.408705515415556, 64.302801624521, 15.14682919994372, 4.653797190837924, 1, -0, -0, 6, 1459, 31, 437, 239, 1
3.533272953176435, 58.95076157135331, 12.816644228679, 4.684328549090134, 1, -0, 0, 6, 1460, 31, 612, 437, 1
5.102641909475346, 55.40373157612304, 17.82390278792527, 5.999519723676646, 1, 0, 0, 6, 1461, 31, 204, 544, 1
3.834255828059968, 58.2133525613505, 13.12168474456941, 4.897549745172567, 1, 0, 0, 6, 1462, 31, 544, 612, 1
3.383573642231898, 67.13425183226431, 37.22427918366178, 4.80684240387449, 1, 0, 0, 6, 1463, 32, 114, 344, 1
3.774125294515492, 62.98151913629378, 35.1222949291649, 4.80684240387449, 1, -0, 0, 6, 1464, 32, 222, 114, 1
3.306020628806222, 67.13695911072158, 39.02032694845527, 4.80684240387449, 1, -0, 0, 6, 1465, 32, 344, 605, 1
3.581068167769339, 61.09996451747565, 39.70412650871084, 4.80684240387449, 1, 0, -0, 6, 1466, 32, 622, 222, 1
3.914811264244342, 62.44692132249102, 40.41901711535859, 4.80684240387449, 1, 0, -0, 6, 1467, 32, 605, 622, 1
15.28730818771737, 3.95794656156961, 23.07342275270427, 4.351697050907173, 0, 1, 0, 6, 1468, 33, 113, 220, 1
12.11903212176606, 2.920726940569899, 24.06662240891814, 3.482061950370386, -0, 1, -0, 6, 1469, 33, 457, 113, 1
16.15450090327562, 3.852492761508441, 19.0336445491229, 4.766870976424798, -0, 1, -0, 6, 1470, 33, 220, 175, 1
15.17299846328384, 3.692401809902462, 18.01895085771473, 4.636292220095608, 0, 1, 0, 6, 1471, 33, 175, 349, 1
